 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 145;1612010 996       ;      3.058,30 ;      3.058,30 ;          0,00               
 145;  SUBTOTAIS       ;     13.908,88 ;     13.908,88 ;          0,00               
 145;     TOTAIS       ;     23.268,91 ;     23.290,55 ;         21,64-              
                                                                                     
 146;1612010 131       ; 13.880.280,96 ; 13.885.553,83 ;      5.272,87-              
 146;1612010 133       ;  1.976.354,74 ;  1.975.951,12 ;        403,62               
 146;1612010 134       ;  1.309.645,15 ;  1.311.103,54 ;      1.458,39-              
 146;1612010 135       ;    260.912,23 ;    261.143,87 ;        231,64-              
 146;1612010 136       ;    232.969,63 ;    232.186,34 ;        783,29               
 146;1612010 137       ;    215.890,90 ;    218.722,34 ;      2.831,44-              
 146;1612010 138       ;    203.064,01 ;    202.225,39 ;        838,62               
 146;1612010 141       ;      3.489,52 ;      3.489,52 ;          0,00               
 146;1612099 174       ;  1.171.089,68 ;  1.171.493,02 ;        403,34-              
 146;  SUBTOTAIS       ; 19.253.696,82 ; 19.261.868,97 ;      8.172,15-              
 146;1612010 987       ;  6.530.456,22 ;  6.530.227,88 ;        228,34               
 146;1612010 988       ;    222.382,51 ;    222.382,51 ;          0,00               
 146;1612010 989       ;     21.013,10 ;     21.013,10 ;          0,00               
 146;1612010 990       ;     80.862,71 ;     80.862,71 ;          0,00               
 146;1612010 991       ;     17.446,93 ;     17.446,93 ;          0,00               
 146;1612010 992       ;      7.051,47 ;      7.051,47 ;          0,00               
 146;1612010 995       ;    915.655,40 ;    915.655,40 ;          0,00               
 146;1612010 996       ;     90.124,70 ;     90.293,49 ;        168,79-              
 146;1612010 997       ;        239,68 ;        239,68 ;          0,00               
 146;1612099 961       ;    426.493,14 ;    426.493,14 ;          0,00               
 146;  SUBTOTAIS       ;  8.311.725,86 ;  8.311.666,31 ;         59,55               
 146;     TOTAIS       ; 10.941.970,96 ; 10.950.202,66 ;      8.231,70-              
                                                                                     
 148;1612010 131       ; 18.012.774,36 ; 18.012.554,35 ;        220,01               
 148;1612010 133       ;  6.355.145,51 ;  6.355.551,89 ;        406,38-              
 148;1612010 134       ;  1.958.297,32 ;  1.957.544,59 ;        752,73               
 148;1612010 135       ;    480.525,32 ;    480.333,43 ;        191,89               
 148;1612010 136       ;    769.551,80 ;    769.481,88 ;         69,92               
 148;1612010 137       ;    367.531,22 ;    373.188,09 ;      5.656,87-              
 148;1612010 138       ;    276.089,95 ;    274.562,44 ;      1.527,51               
 148;1612040 001       ;    649.634,04 ;    649.216,23 ;        417,81               
 148;1612040 038       ;  4.734.362,96 ;  4.733.075,08 ;      1.287,88               
 148;1612040 039       ;  2.416.350,34 ;  2.415.417,81 ;        932,53               
 148;1612040 046       ;  2.394.872,00 ;  2.394.872,00 ;          0,00               
 148;1612040 049       ;    423.059,00 ;    423.059,00 ;          0,00               
 148;1612040 050       ;    773.221,12 ;    773.221,12 ;          0,00               
 148;1612099 174       ;    825.571,73 ;    825.581,41 ;          9,68-              
 148;  SUBTOTAIS       ; 40.436.986,67 ; 40.437.659,32 ;        672,65-              
 148;1612010 987       ;  6.251.299,14 ;  6.251.178,45 ;        120,69               
 148;1612010 988       ;    319.484,26 ;    319.484,26 ;          0,00               
 148;1612010 989       ;     43.720,38 ;     43.720,38 ;          0,00               
 148;1612010 990       ;    267.344,96 ;    267.344,96 ;          0,00               
 148;1612010 991       ;     19.288,83 ;     18.891,63 ;        397,20               
 148;1612010 992       ;      8.083,03 ;      8.083,03 ;          0,00               
 148;1612010 995       ;  2.464.099,71 ;  2.463.535,72 ;        563,99               
 148;1612010 996       ;  1.340.725,74 ;  1.340.279,46 ;        446,28               
 148;1612040 967       ;    140.386,38 ;    140.386,38 ;          0,00               
 148;1612040 971       ;    633.669,78 ;    633.669,78 ;          0,00               
 148;1612040 980       ;    230.177,06 ;    230.177,06 ;          0,00               
 148;1612040 982       ;    380.960,29 ;    380.960,29 ;          0,00               
 148;1612040 998       ;     29.001,16 ;     29.001,16 ;          0,00               
 148;1612099 961       ;    374.286,32 ;    374.118,74 ;        167,58               
 148;  SUBTOTAIS       ; 12.502.527,04 ; 12.500.831,30 ;      1.695,74               
 148;     TOTAIS       ; 27.934.459,63 ; 27.936.828,02 ;      2.368,39-              
                                                                                     
 155;1612010 131       ;  2.784.599,06 ;  2.782.949,90 ;      1.649,16               
 155;1612010 133       ;  1.319.070,94 ;  1.318.887,74 ;        183,20               
 155;1612010 134       ;    468.068,51 ;    468.240,45 ;        171,94-              
 155;1612010 135       ;     99.974,57 ;     99.974,57 ;          0,00               
 155;1612010 137       ;     82.983,15 ;     82.978,59 ;          4,56               
 155;1612010 138       ;     89.538,29 ;     89.917,75 ;        379,46-              
 155;1612099 174       ;     48.917,10 ;     48.917,10 ;          0,00               
 155;  SUBTOTAIS       ;  4.893.151,62 ;  4.891.866,10 ;      1.285,52               
 155;1612010 987       ;  1.148.699,99 ;  1.148.699,99 ;          0,00               
 155;1612010 988       ;     69.703,73 ;     69.703,73 ;          0,00               
 155;1612010 989       ;      8.469,53 ;      8.469,53 ;          0,00               
 155;1612010 991       ;      6.018,06 ;      6.018,06 ;          0,00               
 155;1612010 992       ;      2.656,68 ;      2.656,68 ;          0,00               
 155;1612010 995       ;    637.073,92 ;    637.073,92 ;          0,00               
 155;1612010 996       ;    133.909,18 ;    133.909,18 ;          0,00               
 155;1612099 961       ;     23.264,84 ;     23.264,84 ;          0,00               
 155;  SUBTOTAIS       ;  2.029.795,93 ;  2.029.795,93 ;          0,00               
 155;     TOTAIS       ;  2.863.355,69 ;  2.862.070,17 ;      1.285,52               
                                                                                     
 161;1612010 131       ;  3.157.996,49 ;  3.159.734,63 ;      1.738,14-              
 161;1612010 133       ;  1.376.539,27 ;  1.376.461,37 ;         77,90               
 161;1612010 134       ;    459.123,40 ;    459.846,62 ;        723,22-              
 161;1612010 135       ;     99.007,88 ;     99.007,55 ;          0,33               
 161;1612010 136       ;     70.683,28 ;     70.683,28 ;          0,00               
 161;1612010 137       ;     95.034,76 ;     97.093,75 ;      2.058,99-              
 161;1612010 138       ;     53.784,87 ;     53.676,62 ;        108,25               
 161;1612099 174       ;    449.677,86 ;    449.652,34 ;         25,52               
 161;  SUBTOTAIS       ;  5.761.847,81 ;  5.766.156,16 ;      4.308,35-              
 161;1612010 987       ;  1.118.255,64 ;  1.117.764,82 ;        490,82               
 161;1612010 988       ;     69.539,42 ;     69.539,42 ;          0,00               
 161;1612010 989       ;      8.220,94 ;      8.220,94 ;          0,00               
 161;1612010 990       ;      4.248,44 ;      4.248,44 ;          0,00               
 161;1612010 991       ;      7.438,27 ;      7.438,27 ;          0,00               
 161;1612010 992       ;      1.774,29 ;      1.774,29 ;          0,00               
 161;1612010 995       ;    576.797,27 ;    576.797,27 ;          0,00               
 161;1612010 996       ;    156.983,83 ;    156.983,83 ;          0,00               
 161;1612099 961       ;    265.387,75 ;    265.387,75 ;          0,00               
 161;  SUBTOTAIS       ;  2.208.645,85 ;  2.208.155,03 ;        490,82               
 161;     TOTAIS       ;  3.553.201,96 ;  3.558.001,13 ;      4.799,17-              
                                                                                     
 163;1612010 131       ; 12.141.590,80 ; 12.132.293,49 ;      9.297,31               
 163;1612010 133       ;  1.769.936,14 ;  1.770.041,86 ;        105,72-              
 163;1612010 134       ;    970.332,33 ;    970.455,57 ;        123,24-              
 163;1612010 135       ;    645.170,47 ;    645.419,35 ;        248,88-              
 163;1612010 136       ;     59.849,10 ;     59.849,10 ;          0,00               
 163;1612010 137       ;    263.771,01 ;    263.943,02 ;        172,01-              
 163;1612010 138       ;    247.033,22 ;    246.640,95 ;        392,27               
 163;1612010 140       ;      7.244,62 ;      7.244,62 ;          0,00               
 163;1612010 141       ;      2.524,52 ;      2.524,52 ;          0,00               
 163;1612099 174       ;    335.734,84 ;    335.734,84 ;          0,00               
 163;  SUBTOTAIS       ; 16.443.187,05 ; 16.434.147,32 ;      9.039,73               
 163;1612010 987       ;  5.371.130,56 ;  5.431.880,85 ;     60.750,29-              
 163;1612010 988       ;    148.121,39 ;    148.121,39 ;          0,00               
 163;1612010 989       ;     56.657,62 ;     56.657,62 ;          0,00               
 163;1612010 990       ;     21.964,20 ;     21.964,20 ;          0,00               
 163;1612010 991       ;     19.703,19 ;     19.703,19 ;          0,00               
 163;1612010 992       ;      8.335,91 ;      8.335,91 ;          0,00               
 163;1612010 994       ;        371,47 ;        371,47 ;          0,00               
 163;1612010 995       ;    870.612,76 ;    870.612,76 ;          0,00               
 163;1612010 996       ;    186.246,28 ;    186.246,28 ;          0,00               
 163;1612010 997       ;        117,44 ;        117,44 ;          0,00               
 163;1612099 961       ;    147.631,27 ;    147.631,27 ;          0,00               
 163;  SUBTOTAIS       ;  6.830.892,09 ;  6.891.642,38 ;     60.750,29-              
 163;     TOTAIS       ;  9.612.294,96 ;  9.542.504,94 ;     69.790,02               
                                                                                     
 164;1612010 131       ;  7.496.877,11 ;  7.497.344,78 ;        467,67-              
 164;1612010 133       ;    466.753,10 ;    466.753,10 ;          0,00               
 164;1612010 134       ;    499.918,54 ;    502.230,86 ;      2.312,32-              
 164;1612010 135       ;    132.478,17 ;    132.899,82 ;        421,65-              
 164;1612010 136       ;     50.283,80 ;     50.767,82 ;        484,02-              
 164;1612010 137       ;     82.319,60 ;     83.746,44 ;      1.426,84-              
 164;1612010 138       ;     96.453,88 ;     96.269,97 ;        183,91               
 164;1612010 141       ;      2.138,14 ;      2.138,14 ;          0,00               
 164;1612040 001       ;    301.733,73 ;    301.733,73 ;          0,00               
